 id,text,label
sentinob_2423,"পুলিশের কিছু হলে জ্বলবে আগুন , আর বললাম না ",Negative
14745,এছাড়াও টাকা দ্রুত নষ্ট ও ময়লাযুক্ত হওয়ার একটি বড় কারণ মাছ ব্যবসায়ীরা । উনারা ভেজা হাতেই টাকা লেনদেন খুব স্বাচ্ছন্দে করে থাকেন,Positive
15560,"যাও বাবা স্কুলে যা এতদিন বহুত ঘোরাঘুরি করছো আর না । ",Positive
sentinob_719,সুদীপা ভোদাই । সরি ফর ব্যাড কমেন্টস,Negative
9125,"Ashikurআপনি কোরআন , হাদিস একটু ভাল করে পড়েন । কারো মুখের কথা আর বানানো বই পড়ে বিশ্বাস করবেন না । মরার পরে সেরাব খেতে খেতে কথা হবে । আপনাকে অনেক ধন্যবাদ । ",Neutral
sentinob_11025,খাবারও ভালো পরিবেশন ও ভালো দাম ও নাগালের ভিতরে এবং সবচেয়ে ভালো লেগেছে কনশেসন এর ব্যপারস,Positive
13401,"রাষ্ট্র তার জনগোষ্ঠীর কর্ম ক্ষেত্র তৈরিতে ব্যর্থ বলে । । ",Neutral
10072,"আফগানিস্তানের জঙ্গিরা হবে চীনের রাজনৈতিক ল্যাবরেটরির গিনিপিগ । চীনের উইগুর মুসলিমদের মত , এদেরকেও কনসেন্ট্রেট করা হবে অর্থনীতির কলাকৌশল প্রয়োগে । ",Positive
11120,"ওরাই তাহলে মানবতাবাদী ! ",Neutral
18590,"অপহৃত শিশুকে উদ্ধার ও অপহরণকারীদের গ্রেপ্তারে জেলা পুলিশের পক্ষ থেকে পাঁচটি দল গঠন করা হয় । ",Positive
30274,নবীর কার্টুন: ফ্রান্সে ইসলামের 'অবমাননা' নিয়ে ঢাকায় ইসলামপন্থীদের ব্যাপক বিক্ষোভ,Positive
sentinob_3938,পূজা প্যান্ডেলের সামনের খাবার দোকানগুলো নিয়ে ভিডিও করলে ভালো হয় । কথা বেশি বলছেন দেখে ভালো লাগলো । তবে খাবারের সম্বন্ধে আরো বেশি করে বললে বেশি ভালো হয়,Neutral
14477,"আমার মনে হয় না এমন কিছু হইছে , তবে কাজের মান খারাপের কারনে এমন হইছে , দায়িত্বশীল ব্যাক্তিদের দায়িত্ব নিয়ে কথা বলা ভালো",Positive
sentinob_123,"এই খানকির পুলা তর ভাগমান সম্পরকে আমি কিছু বলছি নাকি তুই আল্লাহ সম্পরকে বলবি কেন ",Negative
27156,অনেক চিন্তা-ভাবনার পর আমি গির্জার সদস্যপদ ত্যাগ করেছি । আমার জন্য বিষয়টি... বিস্তারিত নিউজে,Negative
11996,"তালেবানের প্রশংসায় ব্রিটিশ নারী সাংবাদিক কাবুল থেকে ব্রিটিশ সংবাদমাধ্যম স্কাই নিউজের নারী সংবাদদাতা অ্যালেক্স ক্রফোর্ড জানিয়েছেন , তার টিম ভারপ্রাপ্ত সরকারের কাছ থেকে অনুমতি পেয়ে তুলনামূলক স্বাচ্ছন্দ্যে আফগানিস্তান ও রাজধানী কাবুলে ঘুরে বেড়াতে পেরেছেন । তিনি বলেন , একাধিক সশস্ত্র তালেবান চেকপয়েন্ট রয়েছে যেখানে আমাদের সমস্ত কাগজপত্র কয়েকবার যাচাই -বাছাই করা হয় - কিন্তু তার সাথে প্রায়ই তারা আনন্দদায়কভাবে আমাদের ‘ স্বাগতম , স্বাগত ’ জানাতে থাকে । কিন্তু যখনই আমরা কোন তালেবানের সামনে পড়েছি , তারা বিদেশী সাংবাদিকদের কাজের সুবিধার্থে তাদের পথ থেকে সড়ে গিয়েছে , এটি আফগানদের জন্য স্পষ্টতই একটি ভিন্ন চিত্র । ’ ক্রফোর্ড বলেন , ‘ তারা আমাদেরকে তাদের সাথে টহলে যোগ দেওয়ার জন্য আমন্ত্রণ জানায় । আমি পুরোপুরি নিশ্চিত যে তারা ভেবেছিল শুধু স্কাইয়ের ক্যামেরাম্যান রিচি মকলার তাদের পিকআপ ট্রাকের পেছনে উঠতে যাচ্ছেন । যখন আমিও তার পিছনে উঠি , তখন এই বিদেশী নারীর কারণে তালেবান পুরুষদের মধ্যে হঠাৎ আতঙ্ক দেখা দেয় । তারা অবিলম্বে ট্রাক থেকে নেমে যায় । কেবলমাত্র আমাকে নামিয়ে নেয়ার জন্য একজনকে রেখে যায় । ’ তিনি আরও বলেন , তাদের মধ্যে দু ’ জনকে তাদের সিনিয়ররা গাড়িতে করে আমাদের সাথে যাওয়ার জন্য জোড় করে পাঠায় । কিন্তু যাত্রাপথে একজন আমার পুরো সময় আমার দিকে পিছনে ফিরে বসে থাকেন এবং অন্যজন বেশিরভাগ সময় তার পরিহিত চাদরের পিছনে লুকিয়ে ছিলেন । দু ’ জনকেই লজ্জিত ও বিব্রত মনে হচ্ছিল । ’ সূত্র: স্কাই নিউজ । ",Neutral
